site,plot,tag,species,litterMass.wcorr.T0,dowelMass.wcorr.T0,time.point,litterMass.wcorr,dowelMass.wcorr,mass.loss.litter,percent.loss.litter,mass.loss.dowel,percent.loss.dowel,days_elapsed,years_elapsed,k_litter,soil.vwc,GWC,WHC,MAT,MAP,Elevation,Longitude,Latitude,Species,soil.SIR,soil.pH,high.rep
TALL,23,1482,PIPA,5.79300578,2.277,1,5.036793119,1.901628169,0.756212662,0.13053891,0.375371831,0.164853681,286,0.783561644,0.178520347,4.6,0.154711765,0.351142164,17.2,1383,135,-87.42012092,32.95712466,PIPA,3.492555919,5.27,TRUE
TALL,23,1483,PIPA,5.71265896,2.178,1,4.886268898,2.160294504,0.826390061,0.144659443,0.017705496,0.008129245,286,0.783561644,0.199417082,4.6,0.154711765,0.351142164,17.2,1383,135,-87.42012092,32.95712466,PIPA,3.492555919,5.27,TRUE
TALL,23,1485,PIPA,5.664450867,1.953,2,4.831501956,1.039681415,0.832948911,0.147048484,0.913318585,0.467649045,467,1.279452055,0.124313038,13.2,0.154711765,0.351142164,17.2,1383,135,-87.42012092,32.95712466,PIPA,3.492555919,5.27,TRUE
TALL,24,1489,LITU,4.874070513,2.115,2,2.7168,1.787861987,2.157270513,0.442601416,0.327138013,0.154675183,467,1.279452055,0.456816418,16.53333333,0.205112917,0.35021972,17.2,1383,135,-87.42093862,32.95714616,LITU,4.085485046,5.35,FALSE
TALL,24,1491,LITU,4.773653846,2.052,1,3.326058909,1.251549355,1.447594937,0.303246734,0.800450645,0.39008316,286,0.783561644,0.461130184,5.1,0.205112917,0.35021972,17.2,1383,135,-87.42093862,32.95714616,LITU,4.085485046,5.35,FALSE
TALL,25,1494,QUFA,4.569721519,2.484,1,3.452049197,1.901855353,1.117672322,0.244582152,0.582144647,0.234357748,286,0.783561644,0.357960658,5,0.17295342,0.331535489,17.2,1383,135,-87.42153011,32.95615342,QUFA,4.374739381,5.74,FALSE
TALL,26,1495,PIPA,5.724371429,2.16,1,4.773023519,2.054183678,0.951347909,0.166192554,0.105816322,0.048989038,286,0.783561644,0.231957224,5.733333333,0.144596974,0.305582866,17.2,1383,135,-87.4222585,32.95476557,PIPA,3.977791317,5.09,FALSE
TALL,26,1496,PIPA,5.652114286,2.187,2,4.1725,1.878922362,1.479614286,0.261780674,0.308077638,0.14086769,467,1.279452055,0.237222104,12.86666667,0.144596974,0.305582866,17.2,1383,135,-87.4222585,32.95476557,PIPA,3.977791317,5.09,FALSE
TALL,27,1499,LITU,4.859407895,2.196,1,3.305787426,1.72727073,1.553620468,0.319713945,0.46872927,0.213446844,286,0.783561644,0.491654873,16.43333333,0.19361357,0.306715953,17.2,1383,135,-87.42286464,32.95556031,LITU,2.565089985,5.14,FALSE
TALL,27,1500,LITU,4.739210526,2.133,2,4.954276105,1.313207883,-0.215065579,-0.045380043,0.819792117,0.384337608,467,1.279452055,-0.034687112,20.7,0.19361357,0.306715953,17.2,1383,135,-87.42286464,32.95556031,LITU,2.565089985,5.14,FALSE
TALL,28,1501,QUFA,4.828,2.115,1,3.932942785,1.847464484,0.895057215,0.185388818,0.267535516,0.126494334,286,0.783561644,0.261682484,4,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1502,QUFA,4.607,2.025,1,3.683947726,1.865185844,0.923052274,0.200358644,0.159814156,0.078920571,286,0.783561644,0.285353372,4,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1503,QUFA,4.607,2.178,1,3.852322525,2.09485596,0.754677475,0.163811043,0.08314404,0.038174491,286,0.783561644,0.228317284,4,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1504,QUFA,4.8025,2.448,2,3.8145,1.701046409,0.988,0.205726184,0.746953591,0.305128101,467,1.279452055,0.180020049,7.033333333,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1506,QUFA,4.556,2.025,2,3.5179,1.494379301,1.0381,0.22785338,0.530620699,0.262034913,467,1.279452055,0.202102786,7.033333333,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1507,QUFA,4.7515,2.268,2,3.770453331,0.829442684,0.981046669,0.20647094,1.438557316,0.634284531,467,1.279452055,0.18075325,7.033333333,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1508,QUFA,4.6155,2.07,1,4.074321819,1.907374312,0.541178181,0.117252341,0.162625688,0.078563134,286,0.783561644,0.159165392,4,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1509,QUFA,4.93,2.142,1,4.200684224,2.018736039,0.729315776,0.147934234,0.123263961,0.0575462,286,0.783561644,0.204312662,4,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1511,QUFA,4.5305,2.133,2,3.4864,1.972975862,1.0441,0.230460214,0.160024138,0.075023037,467,1.279452055,0.204745948,7.033333333,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1515,QUFA,4.845,2.313,1,4.172307383,2.312310898,0.672692617,0.138842645,0.000689102,0.000297926,286,0.783561644,0.19076742,4,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1516,QUFA,4.675,2.322,2,3.6517,1.120899102,1.0233,0.218887701,1.201100898,0.517269982,467,1.279452055,0.193079803,7.033333333,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,28,1517,QUFA,4.5305,1.962,2,3.1991,1.862190526,1.3314,0.293874848,0.099809474,0.050871292,467,1.279452055,0.271962351,7.033333333,0.105925926,0.306385644,17.2,1383,135,-87.42399061,32.95577425,QUFA,3.21755263,5.17,TRUE
TALL,29,1521,PIPA,5.91309589,2.07,1,5.096222444,1.969238781,0.816873446,0.138146491,0.100761219,0.048676917,286,0.783561644,0.189736145,1.766666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1522,PIPA,5.895780822,2.448,2,4.8838,2.303700128,1.011980822,0.171644919,0.144299872,0.058946026,467,1.279452055,0.14718283,5.666666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1523,PIPA,5.817863014,2.358,2,4.732,2.176230415,1.085863014,0.186642932,0.181769585,0.077086338,467,1.279452055,0.161463704,5.666666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1525,PIPA,5.869808219,2.34,1,5.075368481,2.342504097,0.794439739,0.135343389,-0.002504097,-0.001070127,286,0.783561644,0.185592077,1.766666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1526,PIPA,5.713972603,2.511,2,4.677041743,2.317483385,1.03693086,0.181472844,0.193516615,0.077067549,467,1.279452055,0.156511301,5.666666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1527,PIPA,5.592767123,2.529,1,3.532582909,2.497285937,2.060184214,0.368365814,0.031714063,0.012540159,286,0.783561644,0.58635447,1.766666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1529,PIPA,5.653369863,2.493,2,4.9915,2.241225037,0.661869863,0.117075281,0.251774963,0.100992765,467,1.279452055,0.097319268,5.666666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1530,PIPA,5.74860274,2.439,2,4.206,2.320042659,1.54260274,0.268343945,0.118957341,0.048772998,467,1.279452055,0.244201997,5.666666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1531,PIPA,5.791890411,2.34,2,4.635,2.119105342,1.156890411,0.199743146,0.220894658,0.094399427,467,1.279452055,0.174154658,5.666666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1532,PIPA,5.739945205,2.241,1,5.025190616,2.156563007,0.71475459,0.124522894,0.084436993,0.037678266,286,0.783561644,0.169720249,1.766666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1533,PIPA,5.921753425,2.232,1,4.88187471,2.114829741,1.039878714,0.175603177,0.117170259,0.052495636,286,0.783561644,0.246443002,1.766666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,29,1536,PIPA,5.835178082,2.358,1,5.137786012,2.338021678,0.697392071,0.119515131,0.019978322,0.008472571,286,0.783561644,0.162440998,1.766666667,0.059132228,0.298816145,17.2,1383,135,-87.42520814,32.95596504,PIPA,3.359547489,4.93,TRUE
TALL,30,1537,QUFA,4.968277946,2.313,2,3.6445,2.11584215,1.323777946,0.266446032,0.19715785,0.085239019,467,1.279452055,0.242177194,9.066666667,0.098792926,0.291173473,17.2,1383,135,-87.42759619,32.95441773,QUFA,2.749057613,4.92,FALSE
TALL,30,1539,QUFA,5.115166163,2.142,1,4.437600989,2.145565487,0.677565175,0.132462007,-0.003565487,-0.00166456,286,0.783561644,0.181346258,3.333333333,0.098792926,0.291173473,17.2,1383,135,-87.42759619,32.95441773,QUFA,2.749057613,4.92,FALSE
TALL,31,1542,LITU,4.66705036,2.25,1,2.358109687,1.170097519,2.308940672,0.494732324,1.079902481,0.479956658,286,0.783561644,0.871235779,12.83333333,0.197835811,0.328199045,17.2,1383,135,-87.428125,32.95434611,LITU,4.241297809,5.01,FALSE
TALL,32,1543,QUFA,4.87325062,2.178,2,3.8182,2.030957765,1.05505062,0.21649833,0.147042235,0.067512504,467,1.279452055,0.190692636,12.66666667,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1547,QUFA,4.649478908,2.196,2,2.956181142,2.056690765,1.693297767,0.36419087,0.139309235,0.063437721,467,1.279452055,0.353945948,12.66666667,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1549,QUFA,4.906401985,2.448,1,4.083190457,2.407709106,0.823211528,0.167783139,0.040290894,0.016458699,286,0.783561644,0.234394095,6.6,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1550,QUFA,4.947841191,2.25,1,4.210925804,2.197571908,0.736915387,0.14893675,0.052428092,0.023301374,286,0.783561644,0.205815114,6.6,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1552,QUFA,4.815235732,2.142,2,2.8199,1.6561455,1.995335732,0.414379657,0.4858545,0.226822829,467,1.279452055,0.418213075,12.66666667,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1555,QUFA,4.748933002,2.277,2,3.0885,2.159585959,1.660433002,0.349643383,0.117414041,0.051565235,467,1.279452055,0.336264594,12.66666667,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1556,QUFA,4.59146402,2.259,1,3.679769981,2.188478723,0.911694039,0.198562819,0.070521277,0.031217918,286,0.783561644,0.282490457,6.6,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1557,QUFA,4.848387097,1.962,1,3.932027354,1.861820476,0.916359743,0.189003008,0.100179524,0.0510599,286,0.783561644,0.26735731,6.6,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1558,QUFA,4.773796526,1.953,1,3.388253329,1.86666069,1.385543197,0.290239265,0.08633931,0.044208556,286,0.783561644,0.437524427,6.6,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,32,1559,QUFA,4.881538462,2.232,1,3.794483974,2.171260941,1.087054487,0.222686863,0.060739059,0.02721284,286,0.783561644,0.321496087,6.6,0.151098901,0.277284364,17.2,1383,135,-87.42940032,32.95434923,QUFA,3.389732817,4.99,TRUE
TALL,33,1561,PIPA,5.620140845,2.043,1,4.74460092,1.96612272,0.875539925,0.155786118,0.07687728,0.037629604,286,0.783561644,0.216127733,3.3,0.136377591,0.326677986,17.2,1383,135,-87.42974456,32.95436544,PIPA,3.195424342,5.05,FALSE
TALL,33,1562,PIPA,5.787549296,2.214,2,4.5062,2.01624639,1.281349296,0.221397561,0.19775361,0.089319607,467,1.279452055,0.195595224,8.833333333,0.136377591,0.326677986,17.2,1383,135,-87.42974456,32.95436544,PIPA,3.195424342,5.05,FALSE
TALL,33,1563,PIPA,5.763633803,2.07,1,NA,2.03387762,NA,NA,0.03612238,0.017450425,286,0.783561644,NA,3.3,0.136377591,0.326677986,17.2,1383,135,-87.42974456,32.95436544,PIPA,3.195424342,5.05,FALSE
TALL,34,1564,LITU,4.802269504,2.304,2,2.6494,2.155634534,2.152869504,0.448302517,0.148365466,0.064394734,467,1.279452055,0.464851667,31.76666667,0.373306726,0.448907023,17.2,1383,135,-87.42982501,32.9525893,LITU,4.604269034,4.67,FALSE
TALL,34,1565,LITU,4.691347518,2.25,1,2.844384179,2.186220142,1.846963339,0.393695699,0.063779858,0.028346604,286,0.783561644,0.638588266,23.66666667,0.373306726,0.448907023,17.2,1383,135,-87.42982501,32.9525893,LITU,4.604269034,4.67,FALSE
TALL,35,1567,PIPA,5.663114754,2.169,2,4.5425,1.958465523,1.120614754,0.197879577,0.210534477,0.097065227,467,1.279452055,0.172336688,17.8,0.11381126,0.29970897,17.2,1383,135,-87.42933336,32.95044127,PIPA,2.992131027,4.98,FALSE
TALL,35,1568,PIPA,5.847868852,2.259,1,5.122448874,2.179016119,0.725419979,0.124048606,0.079983881,0.035406764,286,0.783561644,0.169029044,5.666666667,0.11381126,0.29970897,17.2,1383,135,-87.42933336,32.95044127,PIPA,2.992131027,4.98,FALSE
TREE,1,337,ACRU,4.41875,2.394,2,1.9183,0.9939,2.50045,0.565872702,1.4001,0.584837093,630,1.726027397,0.483432346,29.43333333,0.305654394,0.392393398,4.8,797,472,-89.58164413,45.49317814,ACRU,4.632086692,4.51,FALSE
TREE,1,339,ACRU,4.374191176,2.259,1,2.975510961,1.919482474,1.398680216,0.31975745,0.339517526,0.150295496,283,0.775342466,0.496949245,28.16666667,0.305654394,0.392393398,4.8,797,472,-89.58164413,45.49317814,ACRU,4.632086692,4.51,FALSE
TREE,2,340,TSCA,6.217789292,2.376,1,5.170891504,2.350487765,1.046897788,0.168371384,0.025512235,0.010737473,283,0.775342466,0.23779081,12.63333333,0.320515902,0.445335641,4.8,797,472,-89.581941,45.49355425,TSCA,6.611998619,4.68,FALSE
TREE,2,342,TSCA,6.231208981,2.178,2,3.8513,1.8319,2.379908981,0.381933745,0.3461,0.158907254,630,1.726027397,0.27876708,13.73333333,0.320515902,0.445335641,4.8,797,472,-89.581941,45.49355425,TSCA,6.611998619,4.68,FALSE
TREE,3,344,TSCA,6.035707317,2.367,1,5.372317559,2.271774857,0.663389758,0.109910856,0.095225143,0.04023031,283,0.775342466,0.150170621,6.766666667,0.549020396,0.749614814,4.8,797,472,-89.58358107,45.49406587,TSCA,14.81082081,4.06,FALSE
TREE,4,347,ACSA,5.11757814,2.322,2,1.7385,1.432,3.37907814,0.660288529,0.89,0.383290267,630,1.726027397,0.625516511,9.533333333,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,348,ACSA,5.147202326,2.313,1,3.730080179,2.315628514,1.417122146,0.275318912,-0.002628514,-0.001136409,283,0.775342466,0.415330792,8.666666667,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,350,ACSA,5.258293023,2.169,2,2.3661,1.9679,2.892193023,0.550025077,0.2011,0.092715537,630,1.726027397,0.462659761,9.533333333,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,352,ACSA,3.910392558,2.169,2,2.4914,1.957627121,1.418992558,0.362877265,0.211372879,0.097451765,630,1.726027397,0.261173703,9.533333333,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,353,ACSA,3.954828837,2.142,2,2.385078547,1.782641436,1.56975029,0.396919906,0.359358564,0.16776777,630,1.726027397,0.292987971,9.533333333,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,354,ACSA,3.888174419,2.07,2,2.8034,1.695,1.084774419,0.27899325,0.375,0.18115942,630,1.726027397,0.189514246,9.533333333,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,356,ACSA,4.110355814,2.34,1,3.656869718,2.243678837,0.453486096,0.110327698,0.096321163,0.04116289,283,0.775342466,0.150774773,8.666666667,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,357,ACSA,3.940016744,2.223,1,3.47831332,2.117932649,0.461703424,0.117183112,0.105067351,0.047263765,283,0.775342466,0.160751513,8.666666667,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,358,ACSA,3.895580465,2.574,1,3.376718622,2.553826965,0.518861844,0.133192434,0.020173035,0.007837232,283,0.775342466,0.184355026,8.666666667,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,359,ACSA,3.932610698,2.052,1,3.627091617,2.011450018,0.305519081,0.077688616,0.040549982,0.0197612,283,0.775342466,0.104305373,8.666666667,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,360,ACSA,3.895580465,2.331,1,3.534744171,2.349769084,0.360836295,0.092627093,-0.018769084,-0.008051945,283,0.775342466,0.125366241,8.666666667,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,4,363,ACSA,3.977046977,2.205,2,2.6299,1.8851,1.347146977,0.338730466,0.3199,0.145079365,630,1.726027397,0.239621779,9.533333333,0.325244626,0.463844947,4.8,797,472,-89.58383469,45.4934156,ACSA,5.128411423,4.5,TRUE
TREE,5,365,ACRU,4.659253112,2.088,2,2.4948,0.8226,2.164453112,0.464549373,1.2654,0.606034483,630,1.726027397,0.361898423,10.93333333,0.358244293,0.480260268,4.8,797,472,-89.58355026,45.49311535,ACRU,5.754773042,5.07,FALSE
TREE,5,366,ACRU,4.615435685,2.16,1,3.205506164,1.950878463,1.409929521,0.305481349,0.209121537,0.096815526,283,0.775342466,0.47016161,19,0.358244293,0.480260268,4.8,797,472,-89.58355026,45.49311535,ACRU,5.754773042,5.07,FALSE
TREE,6,367,TSCA,5.8453125,2.241,1,3.951343318,2.284881356,1.893969182,0.324015043,-0.043881356,-0.019581149,283,0.775342466,0.50504709,4.566666667,0.427051164,0.691837298,4.8,797,472,-89.58321445,45.49263824,TSCA,30.60845358,4.03,FALSE
TREE,6,369,TSCA,5.755729167,2.052,2,4.0215,1.94497554,1.734229167,0.301304859,0.10702446,0.05215617,630,1.726027397,0.207726001,5.266666667,0.427051164,0.691837298,4.8,797,472,-89.58321445,45.49263824,TSCA,30.60845358,4.03,FALSE
TREE,7,370,ACRU,4.421361868,2.16,1,3.455754507,2.119142111,0.96560736,0.218395913,0.040857889,0.018915689,283,0.775342466,0.317804015,5.7,0.229504222,0.325004935,4.8,797,472,-89.58384996,45.49259705,ACSA,4.215579843,4.75,FALSE
TREE,8,373,TSCA,5.898266979,2.115,2,3.71322343,1.769004439,2.185043549,0.370455179,0.345995561,0.163591282,630,1.726027397,0.268105957,40.83333333,0.793859742,0.860090411,4.8,797,472,-89.58451929,45.4932195,TSCA,22.29597302,4.02,FALSE
TREE,8,374,TSCA,5.875081967,2.205,1,4.603369057,2.170297062,1.27171291,0.216458752,0.034702938,0.015738294,283,0.775342466,0.314611392,23.9,0.793859742,0.860090411,4.8,797,472,-89.58451929,45.4932195,TSCA,22.29597302,4.02,FALSE
TREE,9,377,ACRU,4.379445487,2.358,1,2.960098359,2.108333128,1.419347129,0.324092886,0.249666872,0.105880777,283,0.775342466,0.505195621,16.56666667,0.45117419,0.605470354,4.8,797,472,-89.58538251,45.49343096,ACRU,7.959090316,4.37,FALSE
TREE,9,378,ACRU,4.365673646,2.403,2,2.816,1.9702,1.549673646,0.354967818,0.4328,0.180108198,630,1.726027397,0.254025555,12.6,0.45117419,0.605470354,4.8,797,472,-89.58538251,45.49343096,ACRU,7.959090316,4.37,FALSE
TREE,10,379,ACSA,4.267083333,2.34,2,1.7421,1.7626,2.524983333,0.591735182,0.5774,0.246752137,630,1.726027397,0.519017979,4.9,0.26575136,0.414321151,4.8,797,472,-89.58554052,45.49449254,ACSA,5.43198575,4.54,FALSE
TREE,10,380,ACSA,4.306666667,2.016,1,3.485058541,1.822148048,0.821608126,0.190775881,0.193851952,0.096156722,283,0.775342466,0.273014025,3.7,0.26575136,0.414321151,4.8,797,472,-89.58554052,45.49449254,ACSA,5.43198575,4.54,FALSE
TREE,11,385,ACRU,6.002147368,2.529,2,3.8292,1.0031,2.172947368,0.362028327,1.5259,0.603361012,630,1.726027397,0.260402237,14.06666667,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,386,ACRU,5.946276316,2.412,2,3.703381324,1.284881551,2.242894991,0.3771932,1.127118449,0.467296206,630,1.726027397,0.274340327,14.06666667,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,387,ACRU,5.986184211,2.088,2,3.7832,1.2665,2.202984211,0.36801143,0.8215,0.393438697,630,1.726027397,0.265861348,14.06666667,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,388,ACRU,6.002147368,2.367,1,4.171542967,2.106325314,1.830604402,0.304991579,0.260674686,0.110128722,283,0.775342466,0.469252405,31.3,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,389,ACRU,4.8528,2.097,2,3.1107,1.3284,1.7421,0.358988625,0.7686,0.366523605,630,1.726027397,0.25764833,14.06666667,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,392,ACRU,4.876744737,2.376,1,4.029635411,1.961145803,0.847109326,0.173703848,0.414854197,0.174601935,283,0.775342466,0.246087426,31.3,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,393,ACRU,4.765002632,2.16,1,3.896237123,2.010457186,0.868765508,0.182322147,0.149542814,0.069232784,283,0.775342466,0.259610238,31.3,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,394,ACRU,4.757021053,2.412,1,3.90053743,2.370429442,0.856483622,0.180046212,0.041570558,0.017234891,283,0.775342466,0.256025312,31.3,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,395,ACRU,4.717113158,2.07,2,3.3536,1.3552,1.363513158,0.289056699,0.7148,0.34531401,630,1.726027397,0.197657695,14.06666667,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,397,ACRU,4.860781579,2.331,1,4.071324898,1.952766007,0.789456681,0.162413527,0.378233993,0.162262545,283,0.775342466,0.228583854,31.3,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,11,399,ACRU,4.788947368,2.169,1,3.876679479,1.989068783,0.91226789,0.190494449,0.179931217,0.08295584,283,0.775342466,0.272565554,31.3,0.474620764,0.57929925,4.8,797,472,-89.58723685,45.49495713,ACRU,7.862013449,4.78,TRUE
TREE,12,401,TSCA,5.730837438,2.556,1,3.573800809,2.335049123,2.15703663,0.376391174,0.220950877,0.086444005,283,0.775342466,0.609062458,33.3,0.40883803,0.543746144,4.8,797,472,-89.58478624,45.4949256,TSCA,6.251927689,4.65,FALSE
